id	lon	lat	b_code
304286	3200	44.7642	56.5272	4
304362	3201	44.2307	56.4679	4
304466	3202	44.1989	56.362	4
304561	3203	44.3978	56.3269	4
304664	3204	44.4285	56.9824	6
304762	3205	44.6057	56.8554	4
304858	3206	44.79	56.7863	6
304952	3207	44.5046	56.7217	4
305043	3208	44.4555	56.6155	4
305144	3209	44.2956	56.7039	4
305233	3210	44.6534	56.6414	4
305323	3211	44.8202	56.6216	6
305401	3212	44.4324	57.1178	6
305528	3213	44.6273	57.0646	6
305633	3214	44.8077	56.9953	6
305717	3215	45.0893	56.9826	6
305820	3216	44.842	57.0949	6
305920	3217	44.5998	57.2121	6
306024	3218	45.1286	57.108	6
306117	3219	44.5517	57.4256	6
306210	3220	44.7584	57.3419	6
306296	3221	45.0416	57.388	6
306392	3222	45.0078	57.2489	6
306498	3223	45.1823	57.5274	6
306629	3224	44.7143	57.5689	6
306750	3225	44.6101	57.6335	6
306826	3226	44.8	57.6717	6
306966	3227	45.0506	57.6657	6
307065	3228	45.0633	57.8006	6
307166	3229	44.8429	57.9205	6
307269	3230	44.9643	57.9972	4
307371	3231	45.2508	58.1952	6
307462	3232	45.0564	58.4558	6
307578	3233	45.4096	58.4594	6
307685	3234	44.9329	58.5833	6
307812	3235	45.1312	58.6058	6
307919	3236	45.5079	58.6988	6
308021	3237	45.2273	58.7284	6
308117	3238	44.9445	58.697	6
308249	3239	44.9851	58.7651	6
308354	3240	45.2844	58.827	6
308454	3241	45.1066	59.0607	6
308560	3242	45.1066	58.9131	6
308663	3243	44.9271	58.8663	6
308760	3244	45.4433	59.1503	6
308840	3245	45.6074	59.0598	6
308919	3246	45.005	59.5043	6
309025	3247	44.9279	59.4053	6
309109	3248	44.8417	59.2941	6
309195	3249	45.2556	59.3148	6
309298	3250	45.5618	59.2654	6
309387	3251	45.3772	59.4566	6
309501	3252	44.9216	59.8567	6
309613	3253	45.4557	59.8546	6
309694	3254	45.0933	59.6674	6
309818	3255	45.4732	59.637	6
309914	3256	45.5196	59.7325	6
310028	3257	45.7422	59.8416	6
310117	3258	45.0259	60.0801	6
310211	3259	45.2539	60.1144	6
310313	3260	45.3283	60.0194	6
310403	3261	45.7118	60.0016	6
310498	3262	45.7174	60.1005	6
310592	3263	45.1337	60.5606	6
310690	3264	45.3338	60.461	6
310780	3265	45.5175	60.3719	6
310881	3266	45.6634	60.5089	6
310979	3267	45.8018	60.6729	6
311061	3268	45.3762	61.0631	6
311175	3269	45.4658	60.8885	6
311284	3270	45.3974	61.3815	6
311378	3271	45.3332	61.205	6
311484	3272	45.8163	61.3465	6
311589	3273	45.9396	61.3988	6
311692	3274	45.7767	61.5221	6
311784	3275	45.4243	61.6272	6
311898	3276	46.6806	61.5796	6
312006	3277	47.7759	61.4259	6
312099	3278	47.5166	61.3397	6
312202	3279	47.428	61.2518	6
312299	3280	46.7791	61.2231	6
312397	3281	47.1753	61.2139	6
312504	3282	47.4164	61.071	6
312613	3283	47.6902	61.1331	6
312742	3284	47.5024	60.9385	6
312856	3285	47.721	60.8684	6
312959	3286	47.8068	61.0342	6
313074	3287	46.7956	61.0258	6
313162	3288	46.6197	60.9896	6
313261	3289	46.4523	60.9771	6
313355	3290	46.2008	61.2592	6
313441	3291	46.2159	61.1166	6
313530	3292	46.4788	60.878	6
313605	3293	46.9514	60.8645	6
313701	3294	46.1157	61.4321	6
313816	3295	46.3944	61.3634	6
313936	3296	46.2971	61.5217	6
314042	3297	46.1618	60.8125	6
314119	3298	46.0598	60.6966	6
314222	3299	46.173	60.5803	6
314322	3300	46.3827	60.6364	6
314420	3301	46.4598	60.7041	6
314512	3302	46.712	60.572	6
314614	3303	46.8009	60.4361	6
314722	3304	46.3289	60.4634	6
314827	3305	46.479	60.3988	6
314931	3306	46.6985	60.2123	6
315045	3307	46.468	60.1817	6
315156	3308	46.2948	60.3027	6
315268	3309	46.0591	60.1378	6
315360	3310	46.7865	60.1016	6
315471	3311	46.0757	60.0069	6
315568	3312	46.4692	59.994	6
315656	3313	46.2418	59.897	6
315755	3314	46.2876	59.8339	6
315848	3315	46.3034	59.7285	6
315934	3316	45.8744	59.88	6
316025	3317	45.8441	59.7525	6
316130	3318	46.1288	59.5944	6
316232	3319	45.8324	59.5759	6
316330	3320	46.1066	59.4366	6
316431	3321	46.2721	59.3504	6
316533	3322	45.8478	59.4128	6
316638	3323	45.8333	59.2304	6
316721	3324	45.6609	59.1161	6
316801	3325	45.9896	59.1169	6
316926	3326	46.1579	59.1458	6
317000	3327	46.0694	59.0202	6
317103	3328	46.354	59.022	6
317177	3329	46.5244	59.151	6
317290	3330	45.6674	58.8815	6
317400	3331	45.8093	58.7293	6
317496	3332	45.924	58.6354	6
317593	3333	46.1348	58.7324	6
317710	3334	46.0603	58.9008	6
317793	3335	46.3495	58.8864	6
317891	3336	46.4568	58.7117	6
318014	3337	45.6972	58.5847	6
318112	3338	45.5909	58.5236	6
318204	3339	45.566	58.4138	6
318303	3340	46.1217	58.5437	6
318410	3341	46.1071	58.3433	6
318509	3342	45.5651	58.3643	6
318605	3343	46.3872	58.3543	6
318724	3344	46.0809	58.1756	6
318825	3345	45.9033	58.2677	6
318940	3346	45.7441	58.1686	6
319038	3347	45.502	58.1182	6
319142	3348	45.9172	58.0596	6
319229	3349	45.8621	57.9361	6
319337	3350	45.6242	57.9974	6
319432	3351	45.4148	58.0196	6
319525	3352	45.3497	57.9107	6
319630	3353	45.3668	57.7982	6
319719	3354	45.5968	57.7769	6
319814	3355	45.6944	57.8377	6
319920	3356	45.8213	57.771	6
320018	3357	46.2597	57.7311	6
320120	3358	46.2042	57.8942	6
320220	3359	45.2567	57.7169	6
320329	3360	45.8562	57.6311	6
320442	3361	45.6671	57.6226	6
320552	3362	45.4506	57.5172	6
320647	3363	45.6774	57.4826	6
320737	3364	45.8603	57.5049	6
320836	3365	45.8642	57.282	6
320952	3366	45.6065	57.2332	6
321044	3367	45.3979	57.267	6
321150	3368	45.4282	57.3792	6
321254	3369	45.3904	57.1257	6
321340	3370	45.5242	57.0752	6
321438	3371	45.3421	56.9934	6
321530	3372	45.5831	56.9822	6
321633	3373	45.7402	56.9248	6
321756	3374	45.6537	56.8255	4
321827	3375	45.4115	56.8411	4
321896	3376	45.1184	56.768	6
321999	3377	45.4465	56.6955	4
322073	3378	46.0554	56.9281	6
322191	3379	45.9126	56.7957	4
322265	3380	45.8668	56.6687	4
322340	3381	45.3221	56.5029	6
322415	3382	45.6221	56.4599	4
322490	3383	45.7457	56.5117	4
322576	3384	45.9606	56.4931	4
322667	3385	45.7059	56.1826	4
322748	3386	45.6221	56.1939	4
322839	3387	46.0157	56.2048	4
322915	3388	45.3887	56.1039	4
322981	3389	45.4464	56.022	4
323050	3390	45.6746	56.0714	4
323157	3391	45.8444	56.1724	4
323267	3392	45.9625	56.0142	4
323378	3393	45.7092	55.9097	4
323475	3394	45.2477	55.9715	4
323574	3395	45.0733	55.8994	4
323664	3396	45.1913	55.7915	4
323746	3397	45.4882	55.8311	4
323836	3398	45.4005	55.7121	4
323921	3399	45.7228	55.7813	4
324017	3400	45.8882	55.8014	4
324120	3401	45.8736	55.6878	4
324226	3402	46.0354	55.922	4
324327	3403	46.1205	55.9355	4
324415	3404	45.1478	55.6092	4
324508	3405	45.5518	55.5808	4
324599	3406	45.8312	55.571	4
324692	3407	45.0971	55.5019	4
324797	3408	45.1275	55.3849	4
324881	3409	45.9593	55.4575	4
324985	3410	45.981	55.2524	4
325074	3411	45.5986	55.2354	4
325150	3412	45.3328	55.2848	4
325203	3413	45.2269	55.1497	4
325287	3414	45.7084	55.1466	4
325382	3415	45.8901	55.0545	4
325472	3416	45.0373	55.1002	4
325558	3417	45.0616	54.9082	4
325647	3418	45.1525	54.9697	4
325736	3419	45.4079	54.8953	4
325824	3420	45.1716	54.849	4
325903	3421	45.3901	55.0613	4
325999	3422	45.6518	55.0215	4
326094	3423	45.502	54.9286	4
326188	3424	45.806	54.9587	4
326285	3425	45.7434	54.7807	4
326392	3426	45.6147	54.7375	4
326470	3427	45.1462	54.6264	4
326555	3428	45.1084	54.5602	4
326639	3429	45.0086	54.5284	4
326720	3430	45.2687	54.4988	4
326831	3431	45.503	54.5376	4
326923	3432	45.5875	54.631	4
327013	3433	45.841	54.5725	4
327114	3434	45.5712	54.4281	4
327165	3435	45.3147	54.4008	4
327272	3436	45.137	54.3699	4
327382	3437	45.2775	54.2887	4
327478	3438	45.1041	54.2475	4
327583	3439	45.0474	54.1546	4
327696	3440	45.3353	54.1488	4
327782	3441	45.0861	54.0599	4
327887	3442	45.5965	54.1689	4
327997	3443	45.5676	54.2692	4
328094	3444	45.855	54.3201	4
328175	3445	45.8718	54.1463	4
328248	3446	45.1305	53.9924	4
328358	3447	45.3037	53.9778	4
328459	3448	45.4919	53.9962	4
328562	3449	45.7433	53.9776	4
328662	3450	45.6863	53.9061	4
328743	3451	45.41	53.8883	4
328860	3452	45.165	53.8837	4
328967	3453	45.1129	53.8072	4
329081	3454	45.4386	53.7699	4
329186	3455	45.7012	53.751	4
329269	3456	45.3541	53.6756	4
329367	3457	45.1845	53.7246	4
329462	3458	45.2203	53.6726	4
329549	3459	45.6664	53.6176	4
329646	3460	45.983	53.705	4
329748	3461	45.9946	53.797	4
329830	3462	46.1674	53.8986	4
329925	3463	46.3027	53.7394	4
330013	3464	46.3105	53.6252	4
330113	3465	46.5834	53.6286	4
330195	3466	46.659	53.726	4
330287	3467	46.8469	53.8558	4
330382	3468	46.4539	53.8413	4
330451	3469	46.2877	53.9531	4
330522	3470	46.0619	54.1463	4
330601	3471	46.3665	54.1578	4
330665	3472	46.6492	54.1705	4
330762	3473	46.3949	54.3132	4
330866	3474	46.1115	54.3149	4
330997	3475	46.5248	53.9534	4
331064	3476	45.9477	54.7027	4
331149	3477	46.2431	54.6291	4
331229	3478	46.4999	54.5689	4
331318	3479	46.7479	54.5146	4
331409	3480	46.612	54.4161	4
331515	3481	46.7692	54.3351	4
331626	3482	46.0449	54.9112	4
331714	3483	46.3697	54.8297	4
331806	3484	46.2748	54.7603	4
331892	3485	46.6658	54.6984	4
331988	3486	46.5187	54.8525	4
332073	3487	46.4051	54.9351	4
332175	3488	46.1378	55.136	4
332275	3489	46.3249	55.2316	4
332377	3490	46.3099	55.0663	4
332476	3491	46.534	55.0076	4
332566	3492	46.5433	55.1193	4
332672	3493	46.533	55.3235	4
332765	3494	46.1647	55.0175	4
332857	3495	46.2329	55.437	4
332956	3496	46.5187	55.4297	4
333056	3497	46.875	55.573	4
333141	3498	46.4021	55.6871	4
333237	3499	46.9107	55.7353	4
333311	3500	46.3518	55.9029	4
333404	3501	46.2652	56.0617	4
333479	3502	46.6469	56.0097	4
333557	3503	46.8074	55.9972	4
333644	3504	46.8314	56.1429	4
333725	3505	46.2344	56.398	4
333822	3506	46.1942	56.2226	4
333913	3507	46.3781	56.2546	4
333999	3508	46.5627	56.3208	4
334093	3509	46.6393	56.2773	4
334188	3510	46.775	56.3713	4
334269	3511	46.6348	56.6162	6
334360	3512	46.976	56.8138	4
334465	3513	46.5248	56.9222	4
334554	3514	46.8193	56.9354	4
334667	3515	46.0151	57.1917	6
334776	3516	46.1442	57.279	6
334879	3517	46.3468	57.251	6
334983	3518	46.4075	57.1436	6
335080	3519	46.3474	56.9951	6
335178	3520	46.6369	56.9809	4
335284	3521	46.8201	57.0463	4
335382	3522	46.5581	57.0949	6
335489	3523	46.5981	57.2268	6
335588	3524	47.0851	57.1162	6
335699	3525	47.0837	57.2231	6
335809	3526	46.875	57.2036	6
335917	3527	46.0842	57.5498	4
336008	3528	46.137	57.6602	6
336111	3529	46.4089	57.6076	4
336206	3530	46.4307	57.468	4
336305	3531	46.1296	57.3848	4
336432	3532	46.6484	57.392	4
336519	3533	46.6567	57.5266	4
336614	3534	46.7589	57.623	4
336736	3535	47.1326	57.5063	6
336855	3536	46.8747	57.4514	6
336960	3537	47.1565	57.3937	6
337067	3538	46.8234	57.328	6
337163	3539	46.5308	57.8993	6
337299	3540	47.0291	57.8239	6
337402	3541	47.1453	57.7613	4
337519	3542	46.6534	57.7185	4
337616	3543	47.0638	57.6511	4
337730	3544	46.5602	58.0209	6
337838	3545	46.5611	58.1091	6
337943	3546	46.5721	58.2096	6
338031	3547	46.8378	58.206	6
338126	3548	46.8319	58.0996	6
338236	3549	47.2125	58.0611	6
338343	3550	47.0792	58.2008	6
338448	3551	47.1938	58.2898	6
338553	3552	46.7024	58.3279	6
338658	3553	46.4687	58.5967	6
338760	3554	46.4101	58.4332	6
338859	3555	46.7689	58.527	6
338951	3556	46.8018	58.4352	6
339043	3557	47.1674	58.4284	6
339153	3558	46.9825	58.3505	6
339258	3559	47.2179	58.6139	6
339368	3560	46.8794	58.6906	6
339475	3561	47.3553	58.515	6
339562	3562	47.6095	58.5745	6
339673	3563	47.8211	58.4031	6
339786	3564	47.9269	58.5878	6
339899	3565	47.5651	58.6877	6
340007	3566	47.8407	58.6751	6
340110	3567	47.9565	58.738	6
340198	3568	47.2059	58.7336	6
340298	3569	47.0214	58.8268	6
340390	3570	47.3558	58.8004	6
340486	3571	46.7408	58.8673	6
340618	3572	47.0656	58.9187	6
340729	3573	47.5041	58.8952	6
340828	3574	47.3386	59.0562	6
340923	3575	47.7456	59.0158	6
341019	3576	46.8307	59.1284	6
341131	3577	46.7762	59.0246	6
341238	3578	46.6038	59.4655	6
341351	3579	46.7113	59.2908	6
341448	3580	47.7736	59.2043	6
341562	3581	47.7052	59.4123	6
341654	3582	46.6823	59.6418	6
341751	3583	47.245	59.7895	6
341872	3584	47.5901	59.6459	6
341998	3585	47.8489	59.5351	6
342093	3586	47.5076	59.5175	6
342205	3587	47.3694	60.224	6
342317	3588	47.2632	60.1324	6
342440	3589	47.4064	59.9487	6
342560	3590	47.7838	59.9473	6
342672	3591	47.7748	60.0772	6
342804	3592	47.0001	60.3067	6
342912	3593	47.0175	60.3842	6
343035	3594	47.8396	60.3306	6
343117	3595	47.6703	60.5592	6
343219	3596	48.0999	60.5227	6
343311	3597	47.1314	60.6016	6
343406	3598	47.5975	60.6998	6
343508	3599	48.2899	60.913	6
343613	3600	48.0352	60.9741	6
343727	3601	48.2575	61.0614	6
343820	3602	48.503	61.2473	6
343933	3603	47.5871	58.3549	6
344041	3604	47.8664	58.1965	6
344147	3605	47.4426	58.266	6
344254	3606	47.4328	58.1912	6
344366	3607	47.6108	58.1427	6
344484	3608	47.8375	58.0323	6
344596	3609	47.3921	58.0073	6
344701	3610	47.7617	57.8897	6
344815	3611	47.5967	57.9388	6
344899	3612	47.8417	57.7679	6
345008	3613	47.5216	57.7022	4
345094	3614	47.3378	57.6419	4
345177	3615	47.6405	57.6072	6
345284	3616	47.9084	57.599	6
345390	3617	47.3627	57.5361	6
345479	3618	47.6361	57.4434	6
345575	3619	47.9526	57.4882	6
345678	3620	47.8415	57.3379	6
345773	3621	47.3871	57.399	6
345884	3622	47.5956	57.2702	6
345975	3623	47.816	57.2293	6
346074	3624	47.3603	57.2256	6
346184	3625	47.5629	57.1758	6
346295	3626	47.6197	57.1126	6
346388	3627	47.4165	57.0841	6
346494	3628	47.3679	56.9878	4
346609	3629	47.0867	56.9434	4
346720	3630	47.6747	56.992	4
346836	3631	47.4012	56.7931	6
346934	3632	47.688	56.6597	6
347027	3633	47.9241	56.6308	6
347118	3634	47.7712	56.6129	6
347208	3635	47.8188	56.8418	6
347313	3636	47.5372	56.5727	4
347402	3637	47.3678	56.1086	4
347466	3638	47.666	56.0973	4
347542	3639	47.8733	56.0751	4
347626	3640	47.876	56.16	4
347707	3641	47.8851	56.0253	4
347793	3642	47.398	55.819	4
347872	3643	47.6789	55.6476	4
347962	3644	47.1773	55.4441	4
348059	3645	47.4814	55.4035	4
348143	3646	47.8277	55.4455	4
348234	3647	47.926	55.4015	4
348320	3648	47.8955	55.3292	4
348399	3649	47.6305	55.2548	4
348489	3650	47.4319	55.2548	4
348572	3651	47.1716	55.2713	4
348666	3652	48.0535	55.2717	4
348746	3653	47.3132	55.0027	4
348831	3654	47.8627	54.9394	4
348921	3655	47.9534	54.9211	4
349016	3656	47.5138	54.8784	4
349097	3657	47.6735	54.7651	4
349177	3658	47.935	54.5959	4
349254	3659	47.3166	54.6285	4
349360	3660	47.0941	54.6083	4
349450	3661	47.2553	54.5164	4
349545	3662	47.7115	54.4787	4
349628	3663	47.8425	54.3928	4
349710	3664	47.4671	54.4412	4
349779	3665	46.9979	54.3778	4
349878	3666	47.0377	54.2869	4
349990	3667	47.2014	54.3202	4
350094	3668	47.3853	54.2913	4
350202	3669	47.5898	54.3048	4
350285	3670	47.8088	54.2891	4
350360	3671	47.6867	54.2037	4
350451	3672	46.8806	54.0451	4
350548	3673	47.1649	54.1531	4
350637	3674	47.2532	54.021	4
350714	3675	47.4664	54.0364	4
350806	3676	47.5102	54.1702	4
350881	3677	47.9431	54.1413	4
350976	3678	47.7069	54.0975	4
351068	3679	47.7814	54.0256	4
351162	3680	47.9345	53.9215	4
351262	3681	47.8305	53.8369	4
351351	3682	47.1835	53.8438	4
351445	3683	46.9489	53.683	4
351536	3684	47.2583	53.7131	4
351634	3685	47.169	53.6213	4
351727	3686	47.5859	53.7314	4
351821	3687	47.8431	53.6699	4
351906	3688	47.5833	53.6254	4
352004	3689	48.1681	55.8317	4
352079	3690	39.5972	51.6423	4
352161	3691	37.2634	50.9674	4
352263	3692	37.6087	50.9066	4
352360	3693	35.5364	50.9269	4
352444	3694	31.6678	56.977	4
352549	3695	45.9544	54.4256	4
352631	3696	45.0501	54.6784	4
352721	3697	42.6158	58.7988	6
352817	3698	42.5946	56.0777	4
352904	3699	42.56	54.8113	4
352983	3700	42.8353	51.4331	8
353101	3701	40.4943	51.5949	4
353183	3702	40.82	51.5031	4
353275	3703	40.3035	51.9736	4
353361	3704	42.3502	54.3796	4
353446	3705	40.0865	53.2279	4
353541	3706	39.596	53.6592	4
353640	3707	38.8745	54.5931	4
353740	3708	38.5911	54.6429	4
353824	3709	38.4008	56.6744	4
353916	3710	38.9685	56.8645	4
354005	3711	38.4623	59.2265	6
354116	3712	28.0274	57.1561	4
354197	3713	28.0667	56.7774	4
354281	3714	30.0903	58.7205	4
354373	3715	32.1546	54.6633	4
354475	3716	27.7681	57.9875	4
354550	3717	28.3892	59.4101	6
354645	3718	29.123	59.4797	4
354735	3719	29.2782	59.3351	6
354824	3720	28.3526	59.1656	6
354916	3721	28.0836	59.1993	6
354990	3722	27.9321	59.0876	6
355076	3723	28.3041	59.0361	6
355182	3724	28.5334	59.0547	6
355278	3725	29.3085	59.1132	6
355359	3726	28.6056	58.9178	6
355460	3727	28.1251	58.9241	6
355589	3728	27.961	58.821	4
355709	3729	28.2278	58.8226	4
355833	3730	27.6182	59.0043	4
355873	3731	27.8373	58.9926	4
355946	3732	27.8546	59.0358	4
356014	3733	27.8576	58.6981	4
356091	3734	28.2006	58.7497	4
356193	3735	28.5659	58.8114	6
356300	3736	27.1289	58.9445	4
356373	3737	27.3774	58.9902	4
356457	3738	27.486	59.0081	4
356530	3739	27.2151	58.6688	4
356599	3740	27.2882	58.5115	4
356661	3741	27.3092	58.455	4
356734	3742	27.9475	58.5301	4
356807	3743	28.1405	58.5477	4
356894	3744	28.3572	58.6647	4
357009	3745	28.4369	58.5698	4
357116	3746	27.6093	58.0818	4
357191	3747	27.7387	58.3351	4
357248	3748	27.8467	58.4061	4
357315	3749	28.0145	58.2359	4
357414	3750	28.3965	58.3556	6
357512	3751	28.4307	58.4032	6
357615	3752	28.2945	58.2098	4
357709	3753	28.4612	58.0818	4
357813	3754	28.2081	58.0114	4
357905	3755	28.5828	58.0345	4
358012	3756	28.6666	57.8775	6
358121	3757	27.8305	57.8984	4
358201	3758	27.9896	57.7718	4
358299	3759	27.6405	57.7729	4
358340	3760	28.1232	57.7607	4
358440	3761	27.5021	57.6368	4
358478	3762	27.6654	57.4739	4
358523	3763	27.9928	57.6414	4
358605	3764	27.8906	57.7209	4
358716	3765	28.3526	57.6962	4
358823	3766	28.4815	57.6642	4
358916	3767	28.6381	57.5354	4
358991	3768	28.5185	57.4316	4
359100	3769	28.0936	57.5175	4
359200	3770	27.682	57.37	4
359262	3771	28.2003	57.4324	4
359371	3772	27.8657	57.343	4
359485	3773	27.8927	57.1246	4
359564	3774	28.1033	57.3004	4
359654	3775	28.4252	57.3046	4
359753	3776	28.6182	57.3654	4
359861	3777	28.5111	57.2283	4
359975	3778	28.6012	57.0732	4
360082	3779	28.7326	57.0467	4
360193	3780	28.537	57.0064	4
360299	3781	28.2733	57.0672	4
360417	3782	27.8282	56.8757	4
360500	3783	28.0055	56.9377	4
360619	3784	28.2693	56.8473	4
360720	3785	28.3864	56.9329	4
360829	3786	28.5556	56.8445	4
360943	3787	28.7702	56.9463	4
361065	3788	28.4777	56.7673	4
361168	3789	28.8437	56.7481	4
361263	3790	28.4808	56.6521	4
361360	3791	28.2705	56.5996	4
361460	3792	28.1213	56.71	4
361555	3793	28.4168	56.4807	4
361656	3794	28.7018	56.5462	4
361773	3795	28.7175	56.6233	4
361867	3796	29.116	56.6248	4
361950	3797	28.8585	56.5312	4
362041	3798	29.0893	56.4679	4
362156	3799	29.1911	56.3956	4
362256	3800	28.9389	56.3023	4
362348	3801	28.6616	56.4153	4
362445	3802	28.4192	56.3519	4
362550	3803	28.4983	56.2481	4
362677	3804	28.3212	56.2125	4
362786	3805	28.5428	56.1518	4
362907	3806	28.7224	56.1969	4
363014	3807	28.8838	56.021	4
363085	3808	29.0956	56.1031	4
363165	3809	29.0169	56.1751	4
363245	3810	29.2828	56.2807	4
363341	3811	30.8797	54.8128	4
363422	3812	31.0917	54.7422	4
363508	3813	31.0522	54.8804	4
363601	3814	29.3857	56.056	4
363694	3815	29.6775	56.0711	4
363788	3816	29.5553	55.9326	4
363891	3817	29.5508	55.7606	4
363992	3818	29.759	55.8125	4
364096	3819	29.8331	55.9467	4
364217	3820	30.0885	55.8751	4
364311	3821	30.3646	55.8792	4
364421	3822	30.088	56.0195	4
364533	3823	30.5931	55.9233	4
364613	3824	30.4361	56.0522	4
364707	3825	30.598	55.7835	4
364801	3826	29.5287	56.205	4
364901	3827	29.4736	56.3727	4
364994	3828	29.7141	56.2967	4
365075	3829	29.8513	56.1821	4
365157	3830	30.1775	56.1585	4
365252	3831	30.0057	56.2891	4
365356	3832	30.1416	56.3164	4
365456	3833	29.8829	56.4163	4
365566	3834	30.343	56.4657	4
365670	3835	30.1265	56.5273	4
365772	3836	29.6953	56.5094	4
365871	3837	29.2089	56.5005	4
365969	3838	29.4029	56.5872	4
366067	3839	29.6086	56.6335	4
366186	3840	29.7933	56.5614	4
366297	3841	29.2792	56.7311	4
366387	3842	29.6026	56.8297	4
366499	3843	29.7049	56.7402	4
366609	3844	29.8483	56.7164	4
366720	3845	30.0657	56.8016	4
366814	3846	30.115	56.6538	4
366924	3847	28.9738	56.926	4
367050	3848	29.2232	56.97	4
367155	3849	29.131	56.8371	4
367252	3850	29.2716	56.8809	4
367346	3851	29.341	56.9293	4
367433	3852	29.5582	56.9724	4
367543	3853	29.8536	56.9104	4
367653	3854	29.9561	57.0225	4
367778	3855	29.6988	57.1244	4
367900	3856	29.6332	57.2134	4
368003	3857	29.4156	57.1777	4
368093	3858	29.3036	57.0982	4
368195	3859	29.0723	57.0623	4
368296	3860	28.9797	57.016	4
368423	3861	28.9351	57.0395	4
368527	3862	28.8215	57.3751	4
368612	3863	28.8884	57.2194	4
368732	3864	29.1755	57.2198	4
368838	3865	29.2617	57.3945	4
368901	3866	28.9062	57.4912	4
368985	3867	29.1952	57.5513	4
369090	3868	29.152	57.6225	4
369185	3869	29.156	57.7108	4
369272	3870	28.9644	57.7516	4
369374	3871	29.2968	57.7129	4
369470	3872	29.3419	57.5962	4
369557	3873	29.5534	57.6776	4
369670	3874	29.4418	57.7034	4
369746	3875	29.3948	57.7792	4
369852	3876	29.3815	57.9245	4
369957	3877	28.7839	57.9753	6
370064	3878	28.5964	58.2211	6
370161	3879	28.8125	58.2627	6
370246	3880	28.7065	58.4067	6
370333	3881	28.8854	58.4764	6
370422	3882	29.6604	58.5587	4
370528	3883	28.8285	58.6688	4
370617	3884	29.4016	58.9666	6
370707	3885	29.6371	59.3261	6
370802	3886	29.6334	59.1967	6
370884	3887	29.6706	58.9363	6
370975	3888	29.6555	58.8305	4
371062	3889	29.6712	58.7197	4
371186	3890	29.7037	58.656	4
371310	3891	29.9339	58.5623	4
371417	3892	29.88	58.5094	4
371523	3893	30.2344	58.5069	4
371611	3894	29.9186	58.2671	4
371695	3895	30.1103	58.424	4
371768	3896	30.1939	58.3765	4
371849	3897	30.4587	58.1631	4
371969	3898	30.2463	58.1899	4
372088	3899	29.9154	58.1409	4
372174	3900	30.2724	58.0424	4
372300	3901	30.4911	57.7867	4
372413	3902	30.589	57.7552	6
372540	3903	30.125	57.7846	4
372657	3904	30.3605	57.5496	6
372761	3905	30.4424	57.6335	6
372853	3906	30.5878	57.4818	6
372970	3907	30.7246	57.3649	6
373077	3908	30.9348	57.3623	6
373182	3909	30.5886	57.0119	4
373289	3910	30.8202	57.0122	4
373389	3911	30.9978	57.0643	4
373476	3912	30.6779	56.901	4
373592	3913	31.0517	56.9593	4
373698	3914	31.2023	56.8186	4
373799	3915	30.8908	56.7763	4
373895	3916	31.1473	56.6269	4
373998	3917	30.9007	56.6098	4
374086	3918	30.9676	56.5058	4
374201	3919	31.05	56.3238	4
374321	3920	31.2415	56.4117	4
374423	3921	31.3836	56.5232	4
374525	3922	31.4043	56.3612	4
374628	3923	31.1981	56.2684	4
374753	3924	31.1934	56.0999	4
374831	3925	31.4113	56.1227	4
374905	3926	31.5955	55.9167	4
375012	3927	31.3918	55.7973	4
375099	3928	30.8123	55.6469	4
375185	3929	31.3407	55.7124	4
375295	3930	31.4765	55.6431	4
375409	3931	31.5276	55.5611	4
375523	3932	31.6631	55.509	4
375628	3933	30.9427	55.3269	4
375720	3934	31.5513	55.3181	4
375838	3935	31.7551	55.289	4
375919	3936	31.096	55.159	4
376005	3937	31.0786	55.0058	4
376091	3938	31.2075	54.8799	4
376171	3939	31.333	54.6875	4
376278	3940	31.231	54.5733	4
376376	3941	31.8341	54.8139	4
376472	3942	31.8964	54.6733	4
376566	3943	31.3487	54.4554	4
376662	3944	31.5322	54.2007	4
376754	3945	31.3723	54.3059	4
376840	3946	32.5885	53.1959	4
376939	3947	32.9737	53.23	4
377024	3948	33.1533	52.9992	4
377114	3949	32.9425	53.0316	4
377188	3950	32.8414	53.14	4
377272	3951	32.6746	52.9798	4
377367	3952	31.4414	53.1804	4
377455	3953	31.6965	53.1809	4
377544	3954	31.6076	53.076	4
377638	3955	31.3685	53.0353	4
377743	3956	31.7961	53.1092	4
377822	3957	31.5296	52.9071	4
377938	3958	31.7591	52.9712	4
378018	3959	32.0576	52.9226	4
378113	3960	32.0362	52.8342	4
378197	3961	31.8815	52.837	4
378284	3962	31.6855	52.7799	4
378394	3963	32.1521	52.8084	4
378478	3964	31.8891	52.7072	4
378576	3965	31.5941	52.6705	4
378675	3966	31.8571	52.562	4
378772	3967	31.657	52.4788	4
378856	3968	31.8503	52.4213	4
378945	3969	32.1497	52.6627	4
379050	3970	32.1432	52.5408	4
379156	3971	32.2341	52.5142	4
379262	3972	32.2329	52.4226	4
379345	3973	32.3784	52.5411	4
379421	3974	31.6859	52.3708	4
379508	3975	31.7891	52.2052	4
379589	3976	31.9319	52.3092	4
379684	3977	32.0857	52.2581	4
379770	3978	32.0375	52.1053	4
379845	3979	32.2641	52.1425	4
379920	3980	32.3205	52.3136	4
380002	3981	33.0212	52.3745	4
380108	3982	33.3162	52.3833	4
380197	3983	32.9994	52.7054	4
380297	3984	32.9442	52.5024	4
