map_ID,no_np,dir,lon,lat
3150,708,vostok,44.4365,54.8109
746,708,zapad,34.8263,53.9759
3067,709,jug,43.6187,52.5781
2108,709,sever,39.8835,57.7178
3149,709,vostok,44.6654,54.775
565,709,zapad,34.2146,53.8409
2718,710,jug,43.1245,52.4776
2111,710,sever,39.4517,57.6161
3147,710,vostok,44.9214,54.7539
742,710,zapad,34.6742,53.8346
2720,711,jug,43.6021,52.4107
2112,711,sever,39.6412,57.6108
3138,711,vostok,44.1357,54.6089
743,711,zapad,34.8229,53.8814
3068,712,jug,43.9058,52.5057
1939,712,sever,39.121,57.5749
3154,712,vostok,44.4307,54.6527
568,712,zapad,34.3811,53.7656
2719,713,jug,43.4057,52.3323
2114,713,sever,39.3919,57.5095
3148,713,vostok,44.6136,54.6843
741,713,zapad,34.6582,53.7617
3069,714,jug,43.9108,52.3637
1938,714,sever,39.1295,57.47
3146,714,vostok,44.8041,54.6611
740,714,zapad,34.9282,53.7491
2715,715,jug,43.4013,52.2003
2122,715,sever,39.8431,57.474
3142,715,vostok,44.5368,54.5538
564,715,zapad,34.0177,53.6538
2721,716,jug,43.7531,52.2692
2115,716,sever,39.5494,57.4195
3145,716,vostok,44.7897,54.5409
732,716,zapad,34.557,53.6365
2713,717,jug,43.369,52.0981
2121,717,sever,39.9229,57.4194
3429,717,vostok,45.0086,54.5284
733,717,zapad,34.7903,53.6169
2714,718,jug,43.6919,52.0717
2116,718,sever,39.2833,57.3794
3140,718,vostok,44.1258,54.4836
745,718,zapad,35.6142,53.9315
3072,719,jug,43.9319,52.0409
2120,719,sever,39.6776,57.3764
3141,719,vostok,44.4397,54.4702
1074,719,zapad,35.9725,53.9202
3094,720,jug,44.2172,52.8911
2118,720,sever,39.3683,57.3133
3143,720,vostok,44.5968,54.5007
744,720,zapad,35.0888,53.8421
3096,721,jug,44.7431,52.9695
2119,721,sever,39.5797,57.2766
3144,721,vostok,44.7889,54.4919
738,721,zapad,35.444,53.8383
3086,722,jug,44.1851,52.7159
2130,722,sever,39.912,57.2679
3125,722,vostok,44.1126,54.3962
739,722,zapad,35.1991,53.778
3089,723,jug,44.5809,52.794
2117,723,sever,39.3071,57.2253
3124,723,vostok,44.2097,54.3361
737,723,zapad,35.6374,53.7938
3090,724,jug,44.8693,52.7804
2127,724,sever,39.5437,57.1352
3126,724,vostok,44.3245,54.3599
4044,724,zapad,35.9064,53.8007
3088,725,jug,44.6584,52.6336
2129,725,sever,39.8238,57.149
3127,725,vostok,44.6087,54.319
734,725,zapad,35.027,53.6377
3087,726,jug,44.4094,52.5578
1929,726,sever,39.1438,57.107
3132,726,vostok,44.8195,54.3731
735,726,zapad,35.2847,53.6512
3091,727,jug,44.8298,52.5645
2126,727,sever,39.491,57.0234
3123,727,vostok,44.1155,54.2301
736,727,zapad,35.5109,53.6367
3085,728,jug,44.2635,52.4306
2128,728,sever,39.7344,57.0221
3128,728,vostok,44.3387,54.2259
1077,728,zapad,35.8203,53.6393
3070,729,jug,44.0676,52.3083
2009,729,sever,40.8997,61.5884
3133,729,vostok,44.6892,54.2572
3081,730,jug,44.3723,52.3461
2010,730,sever,40.8386,61.3087
3131,730,vostok,44.8947,54.2646
3084,731,jug,44.8328,52.4325
2011,731,sever,40.3781,61.2811
3135,731,vostok,44.1665,54.1145
1073,731,zapad,36.147,54.0027
3071,732,jug,44.159,52.1996
2017,732,sever,40.2851,61.149
3134,732,vostok,44.4362,54.1493
1075,732,zapad,36.4523,53.9589
3079,733,jug,44.3911,52.218
2500,733,sever,40.9597,61.0691
3129,733,vostok,44.7217,54.1729
1082,733,zapad,36.224,53.8627
3080,734,jug,44.6547,52.2764
2018,734,sever,40.55,61.0392
3130,734,vostok,44.8857,54.1253
1252,734,zapad,36.6268,53.8557
3083,735,jug,44.9268,52.3078
2507,735,sever,41.8104,61.4561
3112,735,vostok,44.4505,54.0175
1263,735,zapad,36.9072,53.8998
3078,736,jug,44.4273,52.0767
2506,736,sever,41.5786,61.2963
3136,736,vostok,44.6751,54.0312
1076,736,zapad,36.0718,53.735
3082,737,jug,44.8565,52.1227
2505,737,sever,41.366,61.1726
3418,737,vostok,45.1525,54.9697
1081,737,zapad,36.449,53.7906
1785,738,jug,39.1404,51.895
2515,738,sever,41.9297,61.1499
3423,738,vostok,45.502,54.9286
1249,738,zapad,36.6569,53.7068
1793,739,jug,39.3422,51.9737
2501,739,sever,41.4217,61.0135
3424,739,vostok,45.806,54.9587
1078,739,zapad,36.1082,53.6232
2253,740,jug,39.9121,51.9141
2508,740,sever,42.6696,61.6613
3417,740,vostok,45.0616,54.9082
1079,740,zapad,36.3927,53.6249
1784,741,jug,39.0533,51.7439
2510,741,sever,42.5438,61.5534
3420,741,vostok,45.1716,54.849
1080,741,zapad,36.5568,53.6527
1782,742,jug,39.2457,51.7903
2509,742,sever,42.8919,61.5325
3419,742,vostok,45.4079,54.8953
1250,742,zapad,36.809,53.6517
2255,743,jug,39.6324,51.7824
2511,743,sever,42.3559,61.5049
3426,743,vostok,45.6147,54.7375
2512,744,sever,42.4091,61.44
3425,744,vostok,45.7434,54.7807
1783,745,jug,39.0387,51.5735
2514,745,sever,42.6869,61.3754
3476,745,vostok,45.9477,54.7027
3690,746,jug,39.5972,51.6423
2513,746,sever,42.1118,61.3112
3696,746,vostok,45.0501,54.6784
1264,746,zapad,37.3657,53.9252
1777,747,jug,39.4267,51.5123
2519,747,sever,42.3901,61.2471
3427,747,vostok,45.1462,54.6264
1657,747,zapad,37.7128,53.9558
2257,748,jug,39.7686,51.5294
2520,748,sever,42.8295,61.2423
3432,748,vostok,45.5875,54.631
1251,748,zapad,36.9934,53.7712
2262,749,jug,39.5906,51.3856
2516,749,sever,42.1416,61.0742
3428,749,vostok,45.1084,54.5602
1253,749,zapad,37.3277,53.813
2258,750,jug,39.9424,51.4531
2521,750,sever,42.8161,61.0657
3430,750,vostok,45.2687,54.4988
1257,750,zapad,37.592,53.8274
1771,751,jug,39.2425,51.3146
2517,751,sever,42.0954,60.9994
3431,751,vostok,45.503,54.5376
1666,751,zapad,37.9469,53.862
2263,752,jug,39.9143,51.276
2916,752,sever,43.9232,61.5707
3433,752,vostok,45.841,54.5725
1254,752,zapad,37.493,53.6734
1767,753,jug,39.2728,51.1576
2915,753,sever,43.5965,61.3837
3436,753,vostok,45.137,54.3699
1668,753,zapad,37.9783,53.7694
1766,754,jug,39.4471,51.1401
2917,754,sever,43.9324,61.3302
3435,754,vostok,45.3147,54.4008
1669,754,zapad,37.7156,53.6618
2264,755,jug,39.9965,51.1659
2909,755,sever,43.2495,61.246
3434,755,vostok,45.5712,54.4281
1670,755,zapad,37.9589,53.6032
2265,756,jug,39.8663,51.0587
2914,756,sever,43.5148,61.2282
3695,756,vostok,45.9544,54.4256
3703,757,jug,40.3035,51.9736
2913,757,sever,43.6727,61.1924
3438,757,vostok,45.1041,54.2475
2288,758,jug,40.5312,51.9055
2912,758,sever,43.63,61.0849
3437,758,vostok,45.2775,54.2887
2254,759,jug,40.1429,51.7488
2910,759,sever,43.2222,61.065
3443,759,vostok,45.5676,54.2692
2282,760,jug,40.5675,51.7791
2918,760,sever,44.1463,61.478
3444,760,vostok,45.855,54.3201
2287,761,jug,40.9316,51.8418
2921,761,sever,45,61.4084
3439,761,vostok,45.0474,54.1546
2259,762,jug,40.2535,51.543
2920,762,sever,44.9893,61.3399
3441,762,vostok,45.0861,54.0599
3701,763,jug,40.4943,51.5949
2919,763,sever,44.5434,61.2982
3440,763,vostok,45.3353,54.1488
2281,764,jug,40.7434,51.6582
2923,764,sever,44.512,61.1957
3442,764,vostok,45.5965,54.1689
2261,765,jug,40.0498,51.3813
2922,765,sever,44.9777,61.16
3445,765,vostok,45.8718,54.1463
2260,766,jug,40.3515,51.4164
2924,766,sever,44.5102,61.0876
3482,766,vostok,46.0449,54.9112
3702,767,jug,40.82,51.5031
3275,767,sever,45.4243,61.6272
3487,767,vostok,46.4051,54.9351
2269,768,jug,40.4526,51.2516
3274,768,sever,45.7767,61.5221
3483,768,vostok,46.3697,54.8297
2272,769,jug,40.7108,51.3227
3270,769,sever,45.3974,61.3815
3486,769,vostok,46.5187,54.8525
2267,770,jug,40.0613,51.0441
3273,770,sever,45.9396,61.3988
3484,770,vostok,46.2748,54.7603
2268,771,jug,40.3493,51.1014
3272,771,sever,45.8163,61.3465
3485,771,vostok,46.6658,54.6984
2270,772,jug,40.597,51.0196
3271,772,sever,45.3332,61.205
3477,772,vostok,46.2431,54.6291
2273,773,jug,40.8537,51.1138
3268,773,sever,45.3762,61.0631
3478,773,vostok,46.4999,54.5689
2291,774,jug,41.3247,51.8502
3276,774,sever,46.6806,61.5796
3479,774,vostok,46.7479,54.5146
2292,775,jug,41.5861,51.9154
3296,775,sever,46.2971,61.5217
3474,775,vostok,46.1115,54.3149
2671,776,jug,41.8331,51.896
3294,776,sever,46.1157,61.4321
3473,776,vostok,46.3949,54.3132
2286,777,jug,41.4388,51.7281
3295,777,sever,46.3944,61.3634
3480,777,vostok,46.612,54.4161
2283,778,jug,41.0299,51.6892
3290,778,sever,46.2008,61.2592
3481,778,vostok,46.7692,54.3351
2675,779,jug,41.837,51.7316
3280,779,sever,46.7791,61.2231
3665,779,vostok,46.9979,54.3778
2284,780,jug,41.105,51.5578
3291,780,sever,46.2159,61.1166
3470,780,vostok,46.0619,54.1463
2285,781,jug,41.526,51.5446
3287,781,sever,46.7956,61.0258
3471,781,vostok,46.3665,54.1578
2676,782,jug,41.9837,51.6039
3288,782,sever,46.6197,60.9896
3472,782,vostok,46.6492,54.1705
2279,783,jug,41.1035,51.4096
3289,783,sever,46.4523,60.9771
3672,783,vostok,46.8806,54.0451
2280,784,jug,41.4896,51.3891
3277,784,sever,47.7759,61.4259
3656,784,vostok,47.5138,54.8784
2677,785,jug,41.7811,51.3659
3278,785,sever,47.5166,61.3397
3654,785,vostok,47.8627,54.9394
2278,786,jug,41.1704,51.3063
3279,786,sever,47.428,61.2518
3655,786,vostok,47.9534,54.9211
2277,787,jug,41.3756,51.2548
3281,787,sever,47.1753,61.2139
3657,787,vostok,47.6735,54.7651
2682,788,jug,41.9451,51.2318
3283,788,sever,47.6902,61.1331
3660,788,vostok,47.0941,54.6083
2274,789,jug,41.1956,51.0357
3282,789,sever,47.4164,61.071
3659,789,vostok,47.3166,54.6285
2276,790,jug,41.4421,51.1076
3286,790,sever,47.8068,61.0342
3658,790,vostok,47.935,54.5959
2275,791,jug,41.6293,51.026
3284,791,sever,47.5024,60.9385
3661,791,vostok,47.2553,54.5164
2683,792,jug,41.8783,51.0501
3602,792,sever,48.503,61.2473
3664,792,vostok,47.4671,54.4412
2670,793,jug,42.0761,51.969
3601,793,sever,48.2575,61.0614
3662,793,vostok,47.7115,54.4787
2708,794,jug,42.8811,51.9719
3600,794,sever,48.0352,60.9741
3663,794,vostok,47.8425,54.3928
2672,795,jug,42.1291,51.8696
3599,795,sever,48.2899,60.913
3666,795,vostok,47.0377,54.2869
2673,796,jug,42.4139,51.9139
2019,796,sever,40.1163,60.9429
3667,796,vostok,47.2014,54.3202
2703,797,jug,42.7726,51.8754
2022,797,sever,40.355,60.861
3668,797,vostok,47.3853,54.2913
2674,798,jug,42.2756,51.7538
2023,798,sever,40.7079,60.8751
3669,798,vostok,47.5898,54.3048
2702,799,jug,42.5946,51.7456
2030,799,sever,40.1909,60.7696
3670,799,vostok,47.8088,54.2891
2701,800,jug,42.9679,51.7388
2498,800,sever,40.8267,60.7325
3673,800,vostok,47.1649,54.1531
2694,801,jug,42.7652,51.6217
2031,801,sever,40.4484,60.6861
3676,801,vostok,47.5102,54.1702
2678,802,jug,42.1463,51.4525
2029,802,sever,40.1781,60.5928
3671,802,vostok,47.6867,54.2037
2680,803,jug,42.5446,51.509
2032,803,sever,40.6024,60.5864
3677,803,vostok,47.9431,54.1413
2695,804,jug,42.9551,51.5523
2033,804,sever,40.4391,60.481
3674,804,vostok,47.2532,54.021
2679,805,jug,42.4851,51.398
2496,805,sever,40.865,60.4653
3675,805,vostok,47.4664,54.0364
3700,806,jug,42.8353,51.4331
2036,806,sever,40.1683,60.4253
3678,806,vostok,47.7069,54.0975
2681,807,jug,42.3112,51.2264
2492,807,sever,40.9436,60.3527
3679,807,vostok,47.7814,54.0256
2684,808,jug,42.1804,51.128
2490,808,sever,40.7301,60.3057
1665,808,vostok,38.0877,53.8765
2685,809,jug,42.4048,51.0567
2037,809,sever,40.1595,60.2401
1663,809,vostok,38.3507,53.9029
2686,810,jug,42.6773,51.2026
2491,810,sever,40.6425,60.1932
1660,810,vostok,38.5393,53.9667
2688,811,jug,42.8582,51.0622
2484,811,sever,40.9223,60.1394
1828,811,vostok,38.5639,53.8879
2707,812,jug,43.072,51.9693
2043,812,sever,40.1845,60.1093
1829,812,vostok,38.8089,53.942
2704,813,jug,43.2292,51.8511
2044,813,sever,40.4828,60.0652
1830,813,vostok,38.9966,53.9021
2706,814,jug,43.5358,51.9023
2045,814,sever,40.0803,60.0169
3073,815,jug,43.8558,51.9167
2483,815,sever,40.848,60.0329
1664,815,vostok,38.2578,53.7835
2705,816,jug,43.437,51.7867
2499,816,sever,41.1446,60.952
1823,816,vostok,38.5654,53.7579
2700,817,jug,43.5549,51.7047
2504,817,sever,41.7738,60.9182
3074,818,jug,43.8569,51.6954
2503,818,sever,41.7573,60.7767
1676,818,vostok,38.1359,53.6322
2698,819,jug,43.2856,51.584
2497,819,sever,41.2113,60.7045
1677,819,vostok,38.303,53.5928
2699,820,jug,43.5039,51.5541
2502,820,sever,41.6332,60.7074
1678,820,vostok,38.4513,53.6673
2696,821,jug,43.0635,51.4462
2494,821,sever,41.4346,60.5657
1819,821,vostok,38.6101,53.5865
2697,822,jug,43.3889,51.4787
2495,822,sever,41.2196,60.4748
1821,822,vostok,38.7671,53.6318
3075,823,jug,43.8149,51.4935
2528,823,sever,41.8264,60.4906
1827,823,vostok,39.1549,53.8222
2692,824,jug,43.1067,51.3158
2493,824,sever,41.3146,60.3663
2529,825,sever,41.7152,60.3908
1831,824,vostok,39.4254,53.8898
2220,825,vostok,39.5305,53.9171
2691,825,jug,43.264,51.2882
2693,826,jug,43.4847,51.3722
2489,826,sever,41.109,60.2454
2219,826,vostok,39.8414,53.9288
3076,827,jug,43.9579,51.407
2535,827,sever,41.6548,60.2224
1826,827,vostok,39.3729,53.7545
3077,828,jug,43.8608,51.3131
2488,828,sever,41.3713,60.2088
2221,828,vostok,39.5178,53.7753
2687,829,jug,43.0592,51.16
2487,829,sever,41.3623,60.0992
2222,829,vostok,39.6395,53.7574
2690,830,jug,43.4797,51.1765
2536,830,sever,41.8236,60.0937
2224,830,vostok,39.8428,53.8088
2689,831,jug,43.3371,51.1059
2485,831,sever,41.2471,60.0236
1824,831,vostok,39.1132,53.6883
1762,832,jug,39.0638,50.9506
2486,832,sever,41.5443,60.0234
1825,832,vostok,39.4086,53.6522
1764,833,jug,39.2119,50.8836
2518,833,sever,42.3656,60.9535
3706,833,vostok,39.596,53.6592
1765,834,jug,39.4336,50.8887
2223,834,vostok,39.8203,53.6809
2266,835,jug,39.7452,50.9677
2523,835,sever,42.4578,60.8236
2218,835,vostok,40.1104,53.9373
4069,836,vostok,40.3034,53.9301
2271,836,jug,39.9867,50.9235
2524,836,sever,42.7256,60.8022
2527,837,sever,42.0644,60.6491
2339,837,vostok,40.49,53.971
2522,834,sever,42.0416,60.8441
2525,838,sever,42.5431,60.6488
2337,838,vostok,40.628,53.9462
2526,839,sever,42.7395,60.5923
2338,839,vostok,40.8816,53.9393
2530,840,sever,42.2403,60.4993
2225,840,vostok,40.1945,53.7604
2531,841,sever,42.5628,60.4441
2336,841,vostok,40.4225,53.8178
2899,842,sever,42.9368,60.4463
2335,842,vostok,40.6137,53.7834
2532,843,sever,42.0904,60.3237
4193,843,vostok,40.8553,53.7968
2533,844,sever,42.3019,60.2437
2903,845,sever,43.0083,60.2509
4079,845,vostok,40.4281,53.6855
2534,846,sever,42.2555,60.1791
2323,846,vostok,40.6145,53.6537
2897,847,sever,42.9681,60.1659
2324,847,vostok,40.8176,53.6402
2537,848,sever,42.508,60.112
2325,848,vostok,40.9754,53.6359
2538,849,sever,42.3897,59.9982
2333,849,vostok,41.2069,53.9442
2895,850,sever,42.9381,60.0041
2332,850,vostok,41.5321,53.9211
2904,851,sever,43.0426,60.9468
4170,851,vostok,41.8394,53.9747
2911,852,sever,43.3422,60.9407
2334,852,vostok,41.0518,53.8895
2905,853,sever,43.1912,60.873
2331,853,vostok,41.3543,53.8593
2908,854,sever,43.2031,60.7437
2344,854,vostok,41.7379,53.8723
2926,855,sever,43.8518,60.7781
4171,855,vostok,41.8787,53.847
2907,856,sever,43.1875,60.6354
4081,856,vostok,41.1333,53.7987
2906,857,sever,43.7167,60.5784
2330,857,vostok,41.5352,53.8041
2900,858,sever,43.2546,60.4579
4194,858,vostok,41.7866,53.7306
2901,859,sever,43.6864,60.3738
2327,859,vostok,41.1202,53.6949
2930,860,sever,43.9664,60.375
2326,860,vostok,41.3241,53.605
2896,862,sever,43.0902,60.0371
2902,861,sever,43.7161,60.1867
2328,861,vostok,41.5155,53.6769
2644,862,vostok,41.693,53.634
2925,863,sever,44.2054,60.8272
2645,863,vostok,41.858,53.5934
2927,864,sever,44.1883,60.5502
2642,864,vostok,42.0905,53.9443
2929,865,sever,44.9281,60.5133
2643,865,vostok,42.3404,53.9425
2928,866,sever,44.5388,60.4451
2641,866,vostok,42.1812,53.8314
2934,867,sever,44.8718,60.2885
2750,867,vostok,42.6826,53.8837
2932,868,sever,44.4016,60.217
2751,868,vostok,42.9287,53.8402
2931,869,sever,44.129,60.1368
2646,869,vostok,42.0541,53.7027
2933,870,sever,44.6716,60.1422
2747,870,vostok,42.6477,53.7403
3258,871,sever,45.0259,60.0801
2746,871,vostok,42.9037,53.6925
2936,872,sever,44.3779,60.0295
2647,872,vostok,42.3967,53.6268
3269,873,sever,45.4658,60.8885
3267,874,sever,45.8018,60.6729
2742,874,vostok,42.5748,53.6191
3263,875,sever,45.1337,60.5606
2743,875,vostok,42.6597,53.5937
3266,876,sever,45.6634,60.5089
2744,876,vostok,42.9719,53.5913
3264,877,sever,45.3338,60.461
2752,877,vostok,43.0701,53.925
3265,878,sever,45.5175,60.3719
2753,878,vostok,43.2392,53.9729
3259,879,sever,45.2539,60.1144
3048,879,vostok,43.5169,53.9271
3262,880,sever,45.7174,60.1005
3049,880,vostok,43.7884,53.924
3260,881,sever,45.3283,60.0194
2754,881,vostok,43.3309,53.8726
3261,882,sever,45.7118,60.0016
3051,882,vostok,43.5928,53.8342
3292,883,sever,46.4788,60.878
3050,883,vostok,43.7715,53.8417
3293,884,sever,46.9514,60.8645
2748,884,vostok,43.1891,53.7855
3297,885,sever,46.1618,60.8125
2749,885,vostok,43.3763,53.783
3298,886,sever,46.0598,60.6966
3052,886,vostok,43.5674,53.7271
3301,887,sever,46.4598,60.7041
3053,887,vostok,43.7833,53.7003
3300,888,sever,46.3827,60.6364
3299,889,sever,46.173,60.5803
2745,889,vostok,43.1863,53.627
3302,890,sever,46.712,60.572
3054,890,vostok,43.5296,53.5911
3304,891,sever,46.3289,60.4634
3103,891,vostok,43.8768,53.5971
3303,892,sever,46.8009,60.4361
3111,892,vostok,44.1932,53.9658
3305,893,sever,46.479,60.3988
3121,893,vostok,44.809,53.9567
3308,894,sever,46.2948,60.3027
3109,894,vostok,44.0404,53.8189
3306,895,sever,46.6985,60.2123
3110,895,vostok,44.2328,53.8601
3309,896,sever,46.0591,60.1378
3114,896,vostok,44.6555,53.8735
3307,897,sever,46.468,60.1817
3120,897,vostok,44.9073,53.8841
3310,898,sever,46.7865,60.1016
3108,898,vostok,44.1754,53.7298
3311,899,sever,46.0757,60.0069
3115,899,vostok,44.4216,53.7275
3312,900,sever,46.4692,59.994
3116,900,vostok,44.7806,53.7576
3285,901,sever,47.721,60.8684
3119,901,vostok,44.9466,53.6995
3598,902,sever,47.5975,60.6998
3102,902,vostok,44.2353,53.6241
3597,903,sever,47.1314,60.6016
3117,903,vostok,44.6079,53.6234
3595,904,sever,47.6703,60.5592
3118,904,vostok,44.8785,53.6122
3596,905,sever,48.0999,60.5227
3446,905,vostok,45.1305,53.9924
3593,906,sever,47.0175,60.3842
3447,906,vostok,45.3037,53.9778
3592,907,sever,47.0001,60.3067
3448,907,vostok,45.4919,53.9962
3594,908,sever,47.8396,60.3306
3449,908,vostok,45.7433,53.9776
3587,909,sever,47.3694,60.224
3452,909,vostok,45.165,53.8837
3588,910,sever,47.2632,60.1324
3451,910,vostok,45.41,53.8883
3591,911,sever,47.7748,60.0772
3450,911,vostok,45.6863,53.9061
3589,912,sever,47.4064,59.9487
3453,912,vostok,45.1129,53.8072
3590,913,sever,47.7838,59.9473
3454,913,vostok,45.4386,53.7699
2482,914,sever,40.6762,59.9492
3455,914,vostok,45.7012,53.751
2050,915,sever,40.2482,59.9185
3461,915,vostok,45.9946,53.797
2049,916,sever,40.0612,59.878
3457,916,vostok,45.1845,53.7246
2051,917,sever,40.5598,59.8958
3458,917,vostok,45.2203,53.6726
2052,918,sever,40.3074,59.8286
3456,918,vostok,45.3541,53.6756
2479,919,sever,41.0007,59.856
3459,919,vostok,45.6664,53.6176
2478,920,sever,40.9915,59.7572
3460,920,vostok,45.983,53.705
2057,921,sever,40.5942,59.6906
3462,921,vostok,46.1674,53.8986
2059,922,sever,40.3758,59.6601
3469,922,vostok,46.2877,53.9531
2058,923,sever,40.5919,59.6268
3475,923,vostok,46.5248,53.9534
2474,924,sever,40.9534,59.5707
3468,924,vostok,46.4539,53.8413
2061,925,sever,40.1364,59.5362
3467,925,vostok,46.8469,53.8558
2060,926,sever,40.4265,59.519
3463,926,vostok,46.3027,53.7394
2470,927,sever,40.689,59.4953
3466,927,vostok,46.659,53.726
2062,928,sever,40.3119,59.4442
3683,928,vostok,46.9489,53.683
2074,929,sever,40.5527,59.4175
3464,929,vostok,46.3105,53.6252
2468,930,sever,40.9695,59.3942
3465,930,vostok,46.5834,53.6286
2073,931,sever,40.0537,59.3286
3682,931,vostok,47.1835,53.8438
2467,932,sever,40.97,59.2923
3681,932,vostok,47.8305,53.8369
2464,933,sever,40.6706,59.2291
3680,933,vostok,47.9345,53.9215
2072,934,sever,40.2731,59.141
3684,934,vostok,47.2583,53.7131
2463,935,sever,40.9575,59.1467
3686,935,vostok,47.5859,53.7314
2458,936,sever,40.6315,59.0997
3685,936,vostok,47.169,53.6213
2542,937,sever,41.7749,59.9092
3688,937,vostok,47.5833,53.6254
2480,938,sever,41.1649,59.8796
3687,938,vostok,47.8431,53.6699
2481,939,sever,41.5572,59.867
2541,940,sever,41.9994,59.8165
2477,941,sever,41.3183,59.7758
2475,942,sever,41.0993,59.643
2476,943,sever,41.3788,59.6443
2543,944,sever,41.6997,59.5878
2473,945,sever,41.2795,59.5454
2547,946,sever,41.7452,59.4493
2469,947,sever,41.2123,59.4129
2471,948,sever,41.5508,59.4278
2466,949,sever,41.157,59.2725
2472,950,sever,41.5099,59.2583
2465,951,sever,41.1682,59.1931
2539,952,sever,42.3166,59.9347
2540,953,sever,42.6466,59.8192
2893,954,sever,42.919,59.8218
2892,955,sever,42.7007,59.7505
2545,956,sever,42.4565,59.7193
2544,957,sever,42.1046,59.645
2891,958,sever,42.7824,59.6504
2546,959,sever,42.4615,59.5267
2885,960,sever,42.5886,59.4737
2880,961,sever,42.8249,59.3899
2879,962,sever,42.6613,59.349
2548,963,sever,42.1946,59.2861
2878,964,sever,42.5858,59.2477
2549,965,sever,42.3651,59.2039
2886,966,sever,42.7132,59.2096
2881,967,sever,43.0248,59.2066
2550,968,sever,42.1868,59.0772
2875,969,sever,42.5682,59.0973
2874,970,sever,43.0157,59.0758
2935,971,sever,43.7593,59.9484
2898,972,sever,43.4397,59.8914
2938,973,sever,43.7406,59.8437
2894,974,sever,43.3103,59.7927
2889,975,sever,43.4766,59.6713
2942,976,sever,43.854,59.6523
2890,977,sever,43.1423,59.6193
2941,978,sever,43.9739,59.5597
2888,979,sever,43.6244,59.5078
2887,980,sever,43.4062,59.473
2945,981,sever,43.9962,59.4591
2884,982,sever,43.6971,59.3323
2882,983,sever,43.1849,59.1949
2883,984,sever,43.5186,59.2032
2949,985,sever,43.7485,59.1594
2877,986,sever,43.4436,59.1384
2876,987,sever,43.3209,59.0734
2950,988,sever,43.9615,59.0825
2937,989,sever,44.1884,59.8851
13,990,sever,44.557,59.8628
3252,991,sever,44.9216,59.8567
2939,992,sever,44.36,59.7557
2940,993,sever,44.6955,59.7121
2943,994,sever,44.2343,59.665
2944,995,sever,44.3778,59.6014
2947,996,sever,44.7428,59.5558
3246,997,sever,45.005,59.5043
2946,998,sever,44.4282,59.4559
3247,999,sever,44.9279,59.4053
2948,1000,sever,44.5901,59.3118
3248,1001,sever,44.8417,59.2941
2951,1002,sever,44.2615,59.1392
3316,1003,sever,45.8744,59.88
3253,1004,sever,45.4557,59.8546
3257,1005,sever,45.7422,59.8416
3317,1006,sever,45.8441,59.7525
3256,1007,sever,45.5196,59.7325
3254,1008,sever,45.0933,59.6674
3255,1009,sever,45.4732,59.637
3319,1010,sever,45.8324,59.5759
3251,1011,sever,45.3772,59.4566
3322,1012,sever,45.8478,59.4128
3249,1013,sever,45.2556,59.3148
3250,1014,sever,45.5618,59.2654
3323,1015,sever,45.8333,59.2304
3244,1016,sever,45.4433,59.1503
3324,1017,sever,45.6609,59.1161
3325,1018,sever,45.9896,59.1169
3241,1019,sever,45.1066,59.0607
3245,1020,sever,45.6074,59.0598
3313,1021,sever,46.2418,59.897
3314,1022,sever,46.2876,59.8339
3315,1023,sever,46.3034,59.7285
3582,1024,sever,46.6823,59.6418
3318,1025,sever,46.1288,59.5944
3320,1026,sever,46.1066,59.4366
3578,1027,sever,46.6038,59.4655
3321,1028,sever,46.2721,59.3504
3579,1029,sever,46.7113,59.2908
3326,1030,sever,46.1579,59.1458
3329,1031,sever,46.5244,59.151
3576,1032,sever,46.8307,59.1284
3327,1033,sever,46.0694,59.0202
3328,1034,sever,46.354,59.022
3577,1035,sever,46.7762,59.0246
3583,1036,sever,47.245,59.7895
3584,1037,sever,47.5901,59.6459
3586,1038,sever,47.5076,59.5175
3585,1039,sever,47.8489,59.5351
3581,1040,sever,47.7052,59.4123
3580,1041,sever,47.7736,59.2043
3574,1042,sever,47.3386,59.0562
3575,1043,sever,47.7456,59.0158
2078,1044,sever,40.4095,58.9991
2079,1045,sever,40.2027,58.9252
2461,1046,sever,40.8824,58.9366
4136,1047,sever,40.633,58.9139
2080,1048,sever,40.2905,58.8726
2459,1049,sever,40.8661,58.8073
2082,1050,sever,40.302,58.7711
2081,1051,sever,40.5248,58.7688
4134,1052,sever,40.9991,58.6785
2452,1053,sever,40.2226,58.662
4133,1054,sever,40.688,58.6639
4132,1055,sever,40.5032,58.6361
4056,1056,sever,40.2323,58.5267
2450,1057,sever,40.4616,58.5567
4131,1058,sever,40.7662,58.5657
2451,1059,sever,40.6271,58.5124
4124,1060,sever,40.9855,58.4884
4057,1061,sever,40.1918,58.4488
2449,1062,sever,40.5973,58.3729
4123,1063,sever,40.8482,58.3895
2448,1064,sever,40.6372,58.2935
4122,1065,sever,41.025,58.2665
4058,1066,sever,40.1228,58.2257
4059,1067,sever,40.3454,58.2201
4121,1068,sever,40.7867,58.196
2447,1069,sever,40.461,58.166
2098,1070,sever,40.155,58.0798
2446,1071,sever,40.6551,58.1029
4120,1072,sever,40.9021,58.0729
4060,1073,sever,40.2798,58.0401
2552,1074,sever,41.9001,58.9751
2551,1075,sever,41.5926,58.979
2460,1076,sever,41.1702,58.914
2462,1077,sever,41.5345,58.865
2554,1078,sever,42.0383,58.8811
4135,1079,sever,41.1355,58.771
